,platform,store,date,review,rating,category
5208,trenbe,google,20211209,"필터링에 색상, 계절이 없는건 둘째치고 사이즈마저 없어요. 옷하나 사려고 노가다서핑을 해야합니다. 타시이트보다 물품이 많은것도, 저렴한것도, 혜택이 많은것도 아니면서 무슨 배짱?? 중국사이트인가싶기도함.",3,가격&프로모션
5209,balaan,google,20211209,백화점가격보다비싸네요ㅋ,1,가격&프로모션
5210,mustit,apple,20211209,좋아요,5,전반적인 만족도&기타
5211,mustit,apple,20211209,믿고 구매할 수 있는 좋은 어플입니다,5,정품 안전성
5212,balaan,google,20211209,올때는 배송비 해외직구라 2만원이었으면서 반품 할때는 15만원이는게 맞는거냐?,1,"가격&프로모션, 배송"
5213,trenbe,apple,20211209,"인스타에 하도 광고떠서 
폴로 꽈배기 니트 흰색 띄워놓고 
90프로 세일한다고 야부리털길래
봤더니 
구라치고있네 
5프로 세일하면서 90프로는 시발~~ 확",5,가격&프로모션
5214,trenbe,google,20211209,저렴해서 좋아요 더많은 제품이 있으면 좋겠어요,5,가격&프로모션
5215,mustit,apple,20211209,명품브랜드 상품들을 조금더 저렴한 가격에 살수있어서좋으며 보증도  믿을수있어 좋습니다,5,"정품 안전성, 가격&프로모션, 상품 구색"
5216,mustit,google,20211209,조아영,5,전반적인 만족도&기타
5217,trenbe,google,20211208,트렌비 요즘 잘 쓰고 있어요~ 어머니 생신 선물로 가방 하나 사 드리고 제가 갖고 싶던 신발도 하나 샀네요 ^^… 할인이 많이 돼서 종종 들어와서 보게 돼요,5,가격&프로모션
5218,trenbe,apple,20211208,트렌비 저번에 서버 종료한다고 들어서 지웟다가 다시까는데 ㅠㅠ 왜안될까요,5,앱 오류
5219,trenbe,google,20211208,"ㅎ한개도 아까워요 김희애선생님과 김우빈씨가 이미지실추로 고소해도될듯...바꾸긴 뭘 바꾸겠다는 건지 명품쇼핑이라면서 검수도 없어, 판매자가 바로 보내는데 상품이 너무 중고같아서 반품하려고 했더니 트렌비 반품비는 10,000원이고 판매자 반품비는 6,000원... 판매자한테 직접 보내겠다 했는데 꼭 트렌비통해서 보내야한다고 합니다. 이건 그렇다쳐도 고객센터는 전화안받고 겨우겨우 채팅으로 반품신청했는데 반품택배는 안가져가고 반품 왜 안가져가냐고 연락하려면 또 하루온종일 기다려야하고오...자동으로 그만큼 내돈도 못돌려받고... 김희애선생님 목소리 듣다가 내 성격이 바뀔듯해요. 웬만하면 진짜 나쁜 평 안올리는데 진짜 못됐다고 생각할 정도로 사람을 기다리게 만드네요 넘 심각..반품완료되면 무조건 삭제하고 거들떠도 안볼거에요ㅠㅠ",1,"정품 안전성, 가격&프로모션, 배송, 고객센터"
5220,trenbe,google,20211208,가품이면 200% 보상이라고 해서 정품 믿고 구매했습니다^^,5,정품 안전성
5221,trenbe,google,20211208,집순이 집돌이한테 딱인 어플 ㅋㅋㅋㅋ 밖에 나갈 때마다 진짜 큰 맘 먹고 나가는데 이제 더더 밖에 안 나가게 됐어요 집에서 편하게 쇼핑 가능해서 좋아용~,5,UX/UI 편의성
5222,trenbe,google,20211208,사용해본 직구 어플 중에 가장 만족스러워서 쭉 쓰고 있어요!! 처음에 가방만 구매해보겠다고 깔았는데 어느새 코트도 사버렸네요..:),5,전반적인 만족도&기타
5223,trenbe,google,20211208,키즈 제품도 있길래 제 거랑 아들 거 하나씩 샀습니다~~ 할인 많이 돼서 싸게 잘 샀어요 ㅎㅎ~~,5,가격&프로모션
5224,trenbe,google,20211208,좋아요 가방은 외국서 5일 지갑은 국내배송이라 2 일걸렸어요 엄청 빠른뎅 ㄷㄷ 저는 만족해요 굿!,5,배송
5225,trenbe,google,20211208,항상 구매할 때마다 만족스럽습니다 ㅎㅎ 최고의 어플,5,전반적인 만족도&기타
5226,mustit,google,20211208,Good,5,전반적인 만족도&기타
5227,trenbe,google,20211208,명품 살 수 있어서 좋아요,5,전반적인 만족도&기타
5228,trenbe,google,20211208,해외 쇼핑 못 해서 아쉬운 맘 트렌비로 달래고 있어요~ 가격 너무 저렴해서 좋아요!,5,"UX/UI 편의성, 가격&프로모션"
5229,trenbe,google,20211208,요즘 누가 백화점 가나요~ 집에서 누워서 쇼핑하죠 ㅎㅎ 명품도 이제는 핸드폰으로 한 번에 구경하고 구매할 수 있어서 너무 편하고 좋네요!,5,UX/UI 편의성
5230,trenbe,google,20211208,주문하던 도중 통관부호 확인하러 백그라운드로 잠깐 빠졌는데 첫화면으로 빠짐.... 앱을 이해좀 하고 만들어라,1,앱 오류
5231,trenbe,google,20211208,너무너무 불편함,1,UX/UI 편의성
5232,trenbe,google,20211208,해외여행 가면 면세 쇼핑 진짜 많이 했는데.. ㅠㅠ 코로나로 해외도 못 가고 슬픈 마음 트렌비로 달래고 있습니다.. 면세가만큼은 아니어도 비슷하게 살 수 있는 것 같아요,5,전반적인 만족도&기타
5233,mustit,apple,20211208,너무 좋습니다 배송도 빠르고,5,배송
5234,trenbe,google,20211208,트렌비 알고 나서 몰랐던 브랜드들도 다양하게 알게 됐어요 명품에 눈이 떠지는 것 같아요,5,상품 구색
5235,trenbe,google,20211208,사람 화나게 하네요. 고객센터는 일처리도 못하고 전화도 받지않고. 서비스가 엉망이네요.. 강제 환불 당했는데 아무말도 없고. 전화를해서 상황 설명을 하고 사과를 해야지. 메시지 하나 툭 던져놓고 그게 끝인가요?? 상품 리뷰도 없고 질문도 없고 쓸데없는 채팅만 깔라하고.,1,"상품 설명, 고객센터"
5236,trenbe,google,20211208,좋은물품 적당한가격 맘에들어요,5,가격&프로모션
5237,trenbe,google,20211208,ㄹㄷㅈ느,3,전반적인 만족도&기타
5238,mustit,google,20211208,좋음,5,전반적인 만족도&기타
5239,balaan,google,20211208,친구가 얘기해줘서 알았는데 기존에 샀던데보다 훨씬 저렴해요.,5,가격&프로모션
5240,balaan,google,20211208,Goooooooooooood 좋은 가격에 명품 겟할수 있는 발란,5,가격&프로모션
5241,mustit,google,20211208,사용하기 편해여,5,UX/UI 편의성
5242,balaan,google,20211208,삼성페이로 결제할 수 있으면 아주 좋을 것 같네요. 결제 수단이 좀 더 늘었으면 합니다.,5,전반적인 만족도&기타
5243,balaan,google,20211208,두번째 구매하는데 이번에도 역시 만족스럽네요.,5,전반적인 만족도&기타
5244,balaan,google,20211208,인터넷으로만 이용하다가 구매하면서 앱 처음 깔았는데 훨씬 편리하네요. 검색 기능이 좀 더 좋아지면 좋겠어요.,5,UX/UI 편의성
5245,mustit,apple,20211207,감사합니다,5,전반적인 만족도&기타
5246,trenbe,google,20211207,상품이 진짜 많더라구요 보니까 전 세계 약 150만개 상품이 있고 최저가 비교 가능하다고 하는데 할인도 많이 돼서 잘 보고 명품 구매해보려구요,5,가격&프로모션
5247,trenbe,google,20211207,저 정말 사고 싶던 가방 백화점 가서 사려고 했더니 품절이래서 못 샀거든요!?!?! 그래서 인터넷 막 뒤지다가 트렌비에 있는 거 보고 바로 구매했어요 ㅠㅠㅠㅠ 진짜 트렌비 너무 좋아요..,5,상품 구색
5248,trenbe,google,20211207,명품 구매는 어렵게만 느껴졌는데 트렌비 사용하고 나서부터는 쉬워졌습니다 ^^~~ 상품도 다양하게 볼 수 있어서 좋아요 앞으로도 업데이트 많이 해주세요 ^^,5,"UX/UI 편의성, 앱 오류, 상품 구색"
5249,trenbe,google,20211207,아무래도 상품이 많다보니까 그만큼 디자인도 다양하게 둘러볼 수 있는 것 같아요!!,5,상품 구색
5250,trenbe,google,20211207,이벤트 많이해서 좋습니다 할인 혜택도 많고.. 명품 이 가격에 살 수 있을 줄 몰랐네요,5,가격&프로모션
5251,trenbe,google,20211207,명품 가방 어디서 살까 고민 하다가 비슷한 어플 중에서 가격 제일 저렴하길래 트렌비에서 구매했네요! 검수 꼼꼼히 해주고 배송도 빠르다고 해서 기대하고 있어요!,5,"정품 안전성, 가격&프로모션, 배송"
5252,trenbe,google,20211207,"사고 싶었던 머플러가 있는데, 매장 가서 보니까 다 품절이라 없다고 하더라고요 ㅠㅠ 혹시나하고 트렌비에 검색해봤는데 트렌비에 있길래 바로 구매했어요 ><",5,"UX/UI 편의성, 상품 구색"
5253,trenbe,google,20211207,ㅎㅎㅎ 요즘 같은 시대에 딱 맞는 어플인 것 같아요 사람 많은 곳은 꺼려지는데 트렌비 쓰고 난 뒤부터는 백화점 안 가게 돼요! 그리고 오히려 백화점 가서 구매했을 때 보다 더 저렴해서 좋은 것 같네요~,5,가격&프로모션
5254,trenbe,google,20211207,전 세계 세일 정보를 실시간으로 확인 할 수 있어서 좋아요!! ㅎㅎ 예상 수령일까지 확인 가능하구용,5,가격&프로모션
5255,trenbe,google,20211207,지갑 트렌비에서 구매했어요! 제품 상태도 좋았고 포장도 깔끔하게 잘해주셨습니다!,5,"UX/UI 편의성, 상품 품질"
5256,trenbe,google,20211207,백화점 안 가도 되고 가격도 정가보다 저렴하고.. 트렌비 안 쓸 이유가 없죠 ~,5,가격&프로모션
5257,trenbe,google,20211207,트렌비 후기가 좋길래 어플 다운 받아 봤는데 우선 브랜드가 정말 다양하게 모여있어서 놀랐어요 ^^; 이거 다 보려면 몇 시간은 걸릴 것 같은..ㅋㅋㅋㅋㅋ 가격도 생각보다 더 좋아서 얼른 둘러보고 구매하려구용~,5,"앱 오류, 가격&프로모션, 상품 구색, 상품 설명"
5258,trenbe,google,20211207,명품 정말 저렴하게 구매할 수 있어요.. 저는 사고 싶은 거 생기면 무조건 트렌비부터 찾아봐요,5,"가격&프로모션, 상품 구색"
5259,trenbe,google,20211207,트렌비 너무 잘 쓰고 있습니다! 저 같은 귀차니즘한테는 트렌비가 정말 좋은 어플인 것 같아요~ 집에서 누워서 쉽게 쇼핑하기 최고 ^^,5,UX/UI 편의성
5260,trenbe,google,20211207,이 어플 진짜 요물입니다 한 번 쓰고 나면 이 매력에 못 빠져 나와요.. 기획전도 많고 할인도 많이 되고 무엇보다 제품이 진짜 많아요,5,가격&프로모션
5261,trenbe,google,20211207,트렌비 추천해준 친구한테 너무 고맙네요 ㅎㅎ 명품 이 가격에 구매할 수 있어서 트렌비한테 너무 감사해요~!~!,5,가격&프로모션
5262,trenbe,google,20211207,명품 똑똑하게 직구하는 방법 찾는다면 무조건 트렌비 추천이요! 같은 제품이어도 트렌비가 제일 저렴했어요 ^^,5,"가격&프로모션, 상품 구색"
5263,trenbe,google,20211207,어플로 명품 구매하는 건 처음인데 생각보다 좋네요.. 상품이 생각했던 것 보다 많아서 앞으로 굳이 백화점 가서 안 둘러봐도 될 것 같아요,5,전반적인 만족도&기타
5264,trenbe,google,20211207,제품이 원래 많기도 한데 업데이트도 빠른 것 같아요 들어가서 볼 때마다 새 상품들 많네요,5,"앱 오류, 상품 구색"
5265,trenbe,google,20211207,트렌비에서 명품 신발 구매했어요 >< 고민만 하다가 큰 맘 먹고 질렀는데 할인 많아서 너무 좋아요 ㅎㅎ,5,가격&프로모션
5266,trenbe,google,20211207,배송도 빠르고 상품 포장도 아주 안전하게 잘 되어 있었어요! 첫 구매 후기 만족스러워용,5,"배송, 상품 품질, 상품 설명"
5267,trenbe,google,20211207,기획전이 왜이리 많은 건지 ㅎㅎ 가격 괜찮길래 저에게 주는 연말 선물로 가방 하나 질러버렸습니다 ㅎㅎ,5,가격&프로모션
5268,trenbe,google,20211207,유튜브에서 우연히 본 트렌비 광고~~ 광고 보다 보니까 궁금해져서 어플도 깔아봤어요 ^^ 일단 처음 구경해보는데 검색 기능이 쉬워서 좋네요,5,UX/UI 편의성
5269,trenbe,google,20211207,누가 명품 살 일 있다고 하면 무조건 트렌비부터 추천하게 되네영 ㅎㅎ 정품만 모아두고 파니까 안심도 되고 가격도 착하고 ~~ 다좋아요,5,"정품 안전성, 가격&프로모션"
5270,trenbe,google,20211207,가방 옷 신발 화장품 골프 홈리빙 등등 없는 게 없는 트렌비네요~~ 백화점 갈 필요도 없겠어요 이제,5,전반적인 만족도&기타
5271,trenbe,google,20211207,해외 직구 이렇게 쉬운 줄 몰랐네요! 배대지 입력도 따로 안 해도 되고 넘넘 편하게 잘 쓰고 있어요,5,UX/UI 편의성
5272,trenbe,google,20211207,트렌비에서 겨울 아우터 하나 장만! 너무 맘에드는 가격이라 안 살 수가 없었어요,5,가격&프로모션
5273,trenbe,google,20211207,"정품 언제나 믿고 구매하죵~~ 검수도 꼼꼼히 해주시고 포장도 너무 깔끔, 안전 배송 뭐 하나 빠지지 않아요",5,"정품 안전성, UX/UI 편의성, 배송, 상품 품질"
5274,trenbe,google,20211207,내 돈 주고 명품을 사게 될 줄이야~! 매번 명품은 너무 비싸게 느껴져서 엄두도 못 냈는데 트렌비 할인가 너무 맘에 들어서 질러버렸습니다 >< 얼른 배송 왔으면 좋겠어요 ㅎㅎ,5,"가격&프로모션, 배송"
5275,trenbe,google,20211207,겐찮음,5,전반적인 만족도&기타
5276,trenbe,google,20211207,트렌비 저렴하다는 말은 많이 들었지만 직접 보니까 훨씬 더 저렴하네요.. 가격 대박 맘에 들어요 ㅋㅋㅋㅋ,5,가격&프로모션
5277,balaan,google,20211207,좋아요. 잘 쓰고 있습니다. 시스템+결제수단 더 신경써주세요~,5,상품 구색
5278,balaan,google,20211207,정품 믿고 사는 곳.,5,정품 안전성
5279,balaan,google,20211207,배송 빠르고 가격 저렴합니다.,5,"가격&프로모션, 배송"
5280,mustit,google,20211207,다른데서 명품 거래했다가 사기를 당해서 검증된 명품 거래 사이트를 찾다가 머스트잇을 발견했어요. 평점도 높아서 믿고 오프화이트 제품 구매했습니다! 가격도 정가보다 조금 더 저렴하게 구매할 수 있어서 좋아요,5,"정품 안전성, 가격&프로모션"
5281,balaan,google,20211207,항상 믿고 사는 발란. 여러가지 혜택도 많고 구매도 간편해서 잘 이용하고 있습니다. 구경하기 좋고 시즌에 맞는 기획전이나 딜도 있고 쇼핑하기 좋네요...,5,"정품 안전성, UX/UI 편의성, 상품 구색"
5282,balaan,google,20211207,명품은 여기서 대부분 구매합니다. 편리하고 혜택도 많습니다. 타이밍 잘 맞으면 진짜 저렴하게 구매할 수 있습니다.!!,5,"UX/UI 편의성, 가격&프로모션"
5283,trenbe,google,20211206,유니크한 디자인이 많아서 보는 재미가 있네요~ 트렌비 쇼핑하다가 새로운 브랜드들도 많이 알게됐어요!,5,상품 구색
5284,trenbe,google,20211206,갖고싶던 가방 사이즈가 애매해서 걱정했는데… 트렌비 제품후기 참고해서 샀더니 아주 크기가 딱 적당하네요~~~,5,상품 설명
5285,trenbe,google,20211206,제품 엄청 꼼꼼하게 검수해주시더라고요! 다른 데서 명품 직구했을 때 엄청 대충 검수해주셔서 ㅠㅠ 좀 그랬던 경험이 있는데 검수 너무 잘해주셔서 좋았어요,5,정품 안전성
5286,trenbe,google,20211206,고객 응대 정말 잘해주시는 것 같아요 상담 편안하게 했습니다,5,"UX/UI 편의성, 고객센터"
5287,trenbe,google,20211206,유니크한 디자인들도 많고 제품이 다양해서 참 좋습니다 >< 눈여겨둔 신발있는데 이번에 좋은 가격에 득템완료,5,"가격&프로모션, 상품 구색"
5288,trenbe,google,20211206,카드지갑 괜찮은 가격에 판매하길래 구매했어요.. 월요일에 사서 목요일에 받은거 실환가요 ㅠㅠ! 최고에요 트렌비,5,가격&프로모션
5289,trenbe,google,20211206,카테고리가 상세하게 잘 구분되어 있어요~ 그래서 그런지 검색도 빠르고 시간 절약할 수 있는 것 같아요!,5,"UX/UI 편의성, 가격&프로모션, 상품 구색, 상품 설명"
